album_id,wikipedia_album_name,spotify_album_name,track_id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",6L0Kln1iT0Xu1aU8vF76E4,"70, Girls, 70 - A New Musical: Broadway, My Street",0.666,0.336,3,-12.23,1,0.124,0.807,0,0.293,0.68,138.057,178133,4
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",7GxdtF9wfxDnYbpHj64En4,"70, Girls, 70 - A New Musical: The Caper",0.621,0.428,0,-15.202,1,0.728,0.816,0,0.405,0.81,149.41,182160,4
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",1IQRvSRTN2AyQeeIb5QLlW,"70, Girls, 70 - A New Musical: Coffee in a Cardboard Cup",0.634,0.513,5,-11.614,1,0.271,0.868,0,0.115,0.757,139.221,190173,4
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",1dLb9PGgYVewQ089xXX89c,"70, Girls, 70 - A New Musical: You and I, Love",0.487,0.105,8,-20.898,1,0.0472,0.936,0,0.0793,0.43,131.81,270667,4
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",3MHPZOq94sRzpkxfvQy7dW,"70, Girls, 70 - A New Musical: Do We?",0.606,0.175,11,-16.418,1,0.104,0.728,0,0.086,0.612,87.562,166000,4
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",62YE1ykMJsdAdODFUNVHBS,"70, Girls, 70 - A New Musical: Hit It, Lorraine",0.579,0.407,9,-13.196,1,0.204,0.816,8.39e-06,0.2,0.567,139.089,195000,4
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",4cZYLhDkcXgqcvLcSt3ubI,"70, Girls, 70 - A New Musical: See the Light",0.626,0.261,0,-14.947,1,0.144,0.679,0,0.254,0.65,108.789,260000,4
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",3lHSBJqZH7vCzM8PSyO6Q7,"70, Girls, 70 - A New Musical: Boom Ditty Boom",0.714,0.207,5,-15.268,1,0.0649,0.873,0,0.0811,0.685,133.015,177827,4
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",1ymQ1Gej6cWTYhGAMfCQoU,"70, Girls, 70 - A New Musical: Believe",0.477,0.152,2,-12.098,1,0.0483,0.864,0,0.137,0.392,135.114,115533,5
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",6hw3K0bxjxD7bvuytMRbX3,"70, Girls, 70 - A New Musical: Go Visit Your Grandmother",0.61,0.226,5,-14.858,1,0.101,0.78,1.23e-06,0.215,0.4,135.39,285267,4
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",449gOZXtEExh0lX2naGLFv,"70, Girls, 70 - A New Musical: 70, Girls, 70",0.603,0.565,0,-12.311,1,0.185,0.706,1.48e-05,0.312,0.812,129.433,224373,4
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",7AeRAb44HHn6ueWrJ0TOhg,"70, Girls, 70 - A New Musical: The Elephant Song",0.688,0.137,6,-18.319,1,0.424,0.891,0,0.117,0.45,87.513,284533,4
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",2i1OevvphHUD9gMPmZz6Cl,"70, Girls, 70 - A New Musical: Say Yes",0.538,0.185,5,-13.596,1,0.0614,0.894,0,0.615,0.306,130.284,243467,4
2CKlH7DHD8ZxtZutyNeirh,"70, Girls, 70","70, Girls, 70 (Original Broadway Cast Recording)",0IdMq2H24uumaxrJRe3F3w,"70, Girls, 70 - A New Musical: Finale",0.508,0.532,6,-10.724,0,0.0445,0.424,0,0.0556,0.548,138.304,81693,4
7hVxLerHFce4wnpmxOoTmH,8 femmes,8 Femmes,3LEwxy7lkNjahitXbW4wS4,Wax Mannequeen,0.269,0.403,0,-6.358,1,0.032,0.00202,0.00964,0.152,0.133,116.663,121533,4
7hVxLerHFce4wnpmxOoTmH,8 femmes,8 Femmes,1FGHhro0FyK4Sc08q1bzBl,F.W.B (feat. Hoody),0.542,0.58,4,-5.446,0,0.0345,0.0946,0,0.107,0.189,123.781,205893,4
7hVxLerHFce4wnpmxOoTmH,8 femmes,8 Femmes,67g8InBzq0MHl7cdj4FfND,ROSE,0.635,0.74,9,-2.314,0,0.0284,0.0289,0,0.0702,0.787,110.01,194427,4
7hVxLerHFce4wnpmxOoTmH,8 femmes,8 Femmes,6gD7WPA0xHkNdUnW8LIHs4,The End (feat. Paloalto),0.792,0.803,0,-3.662,1,0.122,0.121,0,0.0702,0.739,116.02,222280,4
7hVxLerHFce4wnpmxOoTmH,8 femmes,8 Femmes,1C0rUCQ1rtkS7xILapoI1H,DAY N NIGHT (feat. GRAY),0.53,0.632,8,-6.002,1,0.161,0.541,0,0.306,0.552,99.482,225907,4
7hVxLerHFce4wnpmxOoTmH,8 femmes,8 Femmes,2mjAfQZlMf2xjxkV00P0IK,Tattoo (feat. Jay Park),0.631,0.649,6,-6.785,1,0.032,0.023,8.43e-06,0.137,0.493,121.98,207373,4
7hVxLerHFce4wnpmxOoTmH,8 femmes,8 Femmes,7MrGThbSbIuyavCm6G98my,Angel (feat. Simon Dominic),0.78,0.623,4,-4.358,0,0.108,0.0958,0,0.343,0.612,103.093,251067,4
7hVxLerHFce4wnpmxOoTmH,8 femmes,8 Femmes,2CsdqenZzrUuWygfN2rp3g,Parachute (Remix) [feat. GRAY],0.742,0.811,9,-4.978,0,0.0577,0.033,0,0.0928,0.708,104.949,224773,4
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,74ZfLPzJ5N4eQpdJ9j6IaX,Catherine / Katrin (instr.),0.412,0.61,5,-9.663,0,0.0316,0.818,0.43,0.118,0.627,125.87,227467,4
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,11GvVnL1V7AfP4evpdbWRo,Gaby,0.306,0.28,7,-12.938,0,0.0358,0.9,0,0.0986,0.0666,93.885,162160,3
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,2QZSgnuMglxrxYRGBoSmbF,The Secret / To Mystiko (instr.),0.297,0.166,8,-10.042,1,0.0316,0.891,0.111,0.0997,0.0394,96.283,84347,4
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,3NVX3VYW7t9kGedWvXzjEo,Suzon,0.358,0.273,2,-12.922,0,0.0492,0.911,0.000408,0.137,0.29,173.657,109573,4
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,13gEoNqFXjxsBZ593WcdeP,Pierrette (instr.),0.342,0.212,0,-10.958,1,0.038,0.907,0.152,0.107,0.0399,74.872,266467,4
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,0znZYdbps7W332suZ2Oih0,Louise,0.688,0.236,4,-16.183,0,0.0414,0.893,0.000925,0.107,0.283,124.6,110747,4
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,4qnwWvyF1CMOVB8qV5g1AP,Mamy,0.495,0.567,0,-10.332,1,0.108,0.523,0,0.174,0.425,152.801,154333,4
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,2ULRzAhLSTouv8zSb8tY5x,8 Women / 8 Gynaikes (instr.),0.184,0.291,2,-13.44,0,0.0302,0.783,0.318,0.11,0.203,158.678,233387,4
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,45xrrdCQp47j83QIcnh1CB,The Snowman / O Xionanthrwpos,0.284,0.543,7,-9.569,0,0.11,0.629,3.24e-06,0.115,0.346,96.449,139253,4
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,4maO9xVIT5wXEqYbbsdACg,Bunny In the Snow / Lagos Sto Xioni (instr.),0.629,0.00875,7,-31.916,0,0.0636,0.947,0.968,0.109,0.52,52.036,78107,4
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,2x1jhaTDo0OHrHttj6LBDX,Madame Chanel / Kyria Sanel,0.334,0.0675,0,-18.52,0,0.0716,0.975,0.000138,0.0882,0.0979,186.446,140120,4
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,4pXB30UuTSVarjPx0v44FL,Augustine / Aygousta (instr.),0.6,0.366,2,-7.817,0,0.0368,0.698,0.144,0.0899,0.46,133.743,122867,3
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,2yIVRkkpHxbKA5wuPfdFV1,The Kiss / To Fili,0.352,0.132,5,-14.941,0,0.0317,0.899,0.0661,0.103,0.0631,107.981,241773,4
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,6KtNxfQqvmIWU6VWZ5cSrF,A Crazy Dream / Ena Trelo Oneiro (instr.),0.516,0.464,10,-9.491,1,0.0351,0.834,0.124,0.287,0.349,148.854,153600,4
0F0p8lS9EWoP8DfKFUNuWo,8 femmes,8 Women / 8 Femmes / 8 Gynaikes,019xrzEMLmYd2qUiIEQKQU,Augustine's Lament / O Odyrmos Ths Aygoustas (live From The Performance),0.434,0.459,2,-7.378,0,0.0978,0.858,7.21e-06,0.15,0.491,89.302,94107,4
5DsDCYvYVTCl8RUzy3iVPS,8 femmes,8 Femmes (Main Theme),13SPRTHXKAFGzGbaL3XNzK,8 Femmes - Main Theme,0.472,0.0203,0,-27.332,0,0.0535,0.993,0.918,0.123,0.19,69.637,224650,4
64Eb9ZaPg3QkqtOMCkDnq2,8 femmes,"Contes de femmes: 8 histoires coquines contemporaines, Vol. 4",2qQwwD1gK96LEyRcaPqu4A,"Comme si de rien, Pt. 1",0.495,0.204,9,-23.643,0,0.612,0.47,0,0.362,0.645,68.651,491736,3
64Eb9ZaPg3QkqtOMCkDnq2,8 femmes,"Contes de femmes: 8 histoires coquines contemporaines, Vol. 4",10X7JqXs12jzZolvrRYMI4,"Comme si de rien, Pt. 2",0.589,0.377,9,-15.54,0,0.65,0.468,6.3e-06,0.412,0.563,141.434,357355,5
64Eb9ZaPg3QkqtOMCkDnq2,8 femmes,"Contes de femmes: 8 histoires coquines contemporaines, Vol. 4",0XnquqLIAr1YeFGCGtwYfc,Le kiné,0.574,0.171,6,-25.112,1,0.464,0.582,3.85e-05,0.134,0.617,107.436,315788,3
64Eb9ZaPg3QkqtOMCkDnq2,8 femmes,"Contes de femmes: 8 histoires coquines contemporaines, Vol. 4",2G2R1D0Q1aE81ApgrB3aOt,Oasis,0.575,0.27,4,-20.016,0,0.447,0.329,0.00239,0.37,0.594,130.96,375268,4
